study,method,bmi,trial,snr_db,respiration_true_bpm,respiration_est_bpm,respiration_abs_error_bpm,heart_true_bpm,heart_est_bpm,heart_abs_error_bpm,spatial_sinr_db
quantization,3-bit phase,22.0,7.0,8.0,25.12976953147124,25.103139809625212,0.026629721846028076,72.50027459256478,72.81557491209888,0.31530031953410287,-0.7388662584396977
quantization,4-bit phase,22.0,7.0,8.0,25.12976953147124,25.08583588637412,0.04393364509711972,72.50027459256478,72.59450555215403,0.09423095958925387,2.019533428820864
quantization,6-bit phase,22.0,7.0,8.0,25.12976953147124,25.08256838916669,0.047201142304551524,72.50027459256478,72.58136286547526,0.0810882729104776,5.803878156001531
quantization,Continuous phase,22.0,8.0,8.0,12.62769386773685,12.574524364028534,0.05316950370831641,95.29918219888121,95.35226666062519,0.053084461743978295,6.3661830440092295
quantization,1-bit phase,22.0,8.0,8.0,12.62769386773685,12.784199149134153,0.1565052813973029,95.29918219888121,53.80478093025008,41.49440126863113,-3.286662476682646
quantization,2-bit phase,22.0,8.0,8.0,12.62769386773685,12.929815730078344,0.30212186234149385,95.29918219888121,49.13196512511859,46.16721707376262,-5.955097937580468
quantization,3-bit phase,22.0,8.0,8.0,12.62769386773685,12.567342391506385,0.06035147623046555,95.29918219888121,95.52734520860609,0.2281630097248808,0.12223837026484331
quantization,4-bit phase,22.0,8.0,8.0,12.62769386773685,12.48858785010149,0.1391060176353598,95.29918219888121,95.36068336424289,0.06150116536167616,2.0608036672961756
quantization,6-bit phase,22.0,8.0,8.0,12.62769386773685,12.57477843116848,0.0529154365683695,95.29918219888121,95.34066118678936,0.041478987908149634,6.186474882753945
quantization,Continuous phase,22.0,9.0,8.0,12.421395713356922,12.373542533897716,0.04785317945920653,89.77670021525194,89.87864244348357,0.10194222823163557,6.526815476693882
quantization,1-bit phase,22.0,9.0,8.0,12.421395713356922,12.343658612306168,0.07773710105075438,89.77670021525194,53.74297889679097,36.03372131846096,-3.8744501019698294
quantization,2-bit phase,22.0,9.0,8.0,12.421395713356922,6.700553501911863,5.720842211445059,89.77670021525194,96.95695860650936,7.180258391257425,-6.97319546982942
